MSE,MAE,Direction_Accuracy,Signal_Accuracy,Total_Predictions,Buy_Signals,Sell_Signals,Hold_Signals,Signal_Rate,strategy_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,precision,recall,f1_score,ticker,seq_len,pred_length,threshold
0.001787116610634813,0.038960839258335496,0.5365307037203048,0.45002241147467503,2231,912,755,564,0.7471985656656208,-0.43259529212356085,-0.15118576014390392,-0.757985307172784,0.48679471788715484,0.9688594219704669,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,1,0.001
0.001787116610634813,0.038960839258335496,0.5365307037203048,0.45002241147467503,2231,912,755,564,0.7471985656656208,-0.43259529212356085,-0.15118576014390392,-0.757985307172784,0.48679471788715484,0.9688594219704669,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,1,0.002
0.001787116610634813,0.038960839258335496,0.5365307037203048,0.45002241147467503,2231,912,755,564,0.7471985656656208,-0.43259529212356085,-0.15118576014390392,-0.757985307172784,0.48679471788715484,0.9688594219704669,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,1,0.005
0.0016000223108448258,0.03653580746207926,0.5365307037203048,0.42850739578664276,2231,783,604,844,0.6216943074854325,-0.27302585125209544,-0.06687358767539413,-0.5876422680298213,0.4996395097332372,0.9850032190598713,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,3,0.001
0.0016000223108448258,0.03653580746207926,0.5365307037203048,0.42850739578664276,2231,783,604,844,0.6216943074854325,-0.27302585125209544,-0.06687358767539413,-0.5876422680298213,0.4996395097332372,0.9850032190598713,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,3,0.002
0.0016000223108448258,0.03653580746207926,0.5365307037203048,0.42850739578664276,2231,783,604,844,0.6216943074854325,-0.27302585125209544,-0.06687358767539413,-0.5876422680298213,0.4996395097332372,0.9850032190598713,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,3,0.005
0.0017050247614704308,0.03791530077567783,0.5365307037203048,0.4249215598386374,2231,667,648,916,0.5894217839533842,1.4989194774531018,0.5835436872559053,-0.49081929054047657,0.5148288973384031,1.1465810377707024,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,5,0.001
0.0017050247614704308,0.03791530077567783,0.5365307037203048,0.4249215598386374,2231,667,648,916,0.5894217839533842,1.4989194774531018,0.5835436872559053,-0.49081929054047657,0.5148288973384031,1.1465810377707024,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,5,0.002
0.0017050247614704308,0.03791530077567783,0.5365307037203048,0.4249215598386374,2231,667,648,916,0.5894217839533842,1.4989194774531018,0.5835436872559053,-0.49081929054047657,0.5148288973384031,1.1465810377707024,0.5365307037203048,1.0,0.6983663943990666,AAPL,10,5,0.005
