Price,Close,High,Low,Open,Volume
Ticker,DIA,DIA,DIA,DIA,DIA
Date,,,,,
1998-01-20,44.296714782714844,44.31427890435748,43.50632930879646,43.73466289015066,1744600
1998-01-21,43.7522087097168,44.05079865273775,43.4360546524005,43.8927216240796,1839600
1998-01-22,43.38335037231445,43.760978725757674,43.24283749661465,43.38335037231445,1662600
1998-01-23,43.277976989746094,43.69951572665921,42.89156648090908,43.559002814354834,1693700
1998-01-26,43.4536247253418,43.655612067436145,43.24285532489551,43.48875295874951,1172800
1998-01-27,43.962955474853516,44.15616063275339,43.3218656327312,43.348211790626635,1454500
1998-01-28,44.472312927246094,44.53378729345675,43.9629538929293,44.050774416087364,1181200
1998-01-29,44.630374908447266,45.10460557453466,44.34056727917163,44.437169822263506,1468500
1998-01-30,44.53377914428711,44.92897142618278,44.384484282237636,44.92897142618278,1095600
1998-02-02,45.53498458862305,45.70184374140681,45.192484222382674,45.315433071802296,955600
1998-02-03,45.895015716552734,45.90379777084216,45.33296424202931,45.52616943639674,619400
1998-02-04,45.64915084838867,45.895048544378454,45.42081727354102,45.64915084838868,753200
1998-02-05,45.65790557861328,46.035533957124606,45.37687980855834,45.9828416252393,1067600
1998-02-06,46.14971160888672,46.18483983846532,45.72817285394351,45.80721137049537,1069700
1998-02-09,45.96530532836914,46.22876714721726,45.77209999454718,46.14094654093455,515900
1998-02-10,46.73810577392578,46.84349045436305,46.044323294380476,46.105797691302215,892100
1998-02-11,46.73810577392578,46.86983662447236,46.562464639863684,46.63272109348852,515000
1998-02-12,47.036712646484375,47.27382826288749,46.29901961767469,46.50100699461068,1065000
1998-02-13,47.010311126708984,47.12447777058106,46.74684964085035,46.84345218566518,596700
1998-02-17,47.247501373291016,47.61634803828697,47.15089867531589,47.38801438852757,840600
1998-02-18,47.56362533569336,47.607535624961905,47.124522443007855,47.256253310813506,773000
1998-02-19,47.115726470947266,47.60752156551819,47.11572647094726,47.57239334447741,804800
1998-02-20,47.37041473388672,47.47579941627579,46.82592720820986,47.2562479946319,540600
1998-02-23,47.352874755859375,47.77441370027355,47.19479765170406,47.77441370027355,639200
1998-02-24,47.21235275268555,47.44068630394481,46.948890962771,47.28260922999609,702700
1998-02-25,47.59878158569336,47.86224347638908,47.25628112778893,47.352883821044024,687400
1998-02-26,47.86220932006836,47.89733754709226,47.44067059578152,47.55483733360921,439800
1998-02-27,48.10810089111328,48.31008817123296,47.712908386531296,47.83585716573458,451300
1998-03-02,48.178375244140625,48.25741377443543,47.932477594334586,48.19593936198392,1062800
1998-03-03,48.39790725708008,48.40668931247058,47.8797659890402,47.89733009982122,596600
1998-03-04,48.072994232177734,48.266199543304495,47.835878623067615,48.12568658975776,691700
1998-03-05,47.651466369628906,47.92371027996036,47.335312151179465,47.493389260404186,778300
1998-03-06,48.3540153503418,48.3540153503418,47.82709182672747,47.82709182672747,933100
1998-03-09,48.26616668701172,48.66135909984206,48.10808972187959,48.125653829116494,685300
1998-03-10,48.74042510986328,48.75798922701998,48.42427100104254,48.5472198211395,563700
1998-03-11,48.89852523803711,49.030256178872335,48.74923017175718,48.863396987147716,406600
1998-03-12,48.83701705932617,48.9336196825329,48.51208096308538,48.86336322929164,576700
1998-03-13,48.42428207397461,49.03902631502978,48.3891538316286,49.00389807268377,458900
1998-03-16,49.16197967529297,49.16197967529297,48.52967125503197,48.65262011452716,733000
1998-03-17,49.32879638671875,49.33757844055295,48.94238601801381,49.05655271785845,499900
1998-03-18,49.45180892944336,49.469373059768145,49.0566159971356,49.232257300383495,410900
1998-03-19,49.592281341552734,49.627409573422085,49.37272989236931,49.46055047204268,730000
1998-03-20,50.110416412353516,50.25092932202713,49.61862122849586,49.77669825187868,754300
1998-03-23,49.7327880859375,50.12798064533485,49.68009574468452,50.12798064533485,551600
1998-03-24,50.268516540527344,50.50563218458643,49.97870853112178,50.00505471379502,470300
1998-03-25,49.95232009887695,50.619756162082766,49.601037960347576,50.619756162082766,966200
1998-03-26,49.811866760253906,50.18949551037572,49.75039231255966,49.9348156556424,412800
1998-03-27,49.609840393066406,50.250930559236316,49.390288966295884,50.21580233095304,584100
1998-03-30,49.548362731933594,49.77669620074435,49.284901037151954,49.61861918387536,562400
1998-03-31,49.565940856933594,50.19824910315953,49.49568438513071,49.72401791849008,620000
1998-04-01,49.987457275390625,50.13675221103392,49.30245698243903,49.66252123899051,373700
1998-04-02,50.6724739074707,50.725166254688176,49.925998988556486,49.969909277904385,440600
1998-04-03,50.637332916259766,50.909576641616,50.47925591444002,50.72515347282629,493300
1998-04-06,50.79541015625,51.28720527532849,50.777846044854336,51.076435938580566,610500
1998-04-07,50.523216247558594,50.80424230699226,50.16315160890921,50.79546024263496,707300
1998-04-08,50.180667877197266,50.619770676262696,49.92598825373932,50.619770676262696,949500
1998-04-09,50.79541015625,50.84810249043698,50.37387148275415,50.39143559414981,451700
1998-04-13,50.777862548828125,50.99741401263316,50.33875962121805,50.99741401263316,337900
1998-04-14,51.3925666809082,51.43647693952142,50.8832076809949,50.8832076809949,451500
1998-04-15,51.717567443847656,51.71756744384765,51.26090018165032,51.51558000095268,261800
1998-04-16,51.18183517456055,51.54189956065475,51.03254018520442,51.54189956065475,232800
1998-04-17,51.73509979248047,51.76154472336775,51.10042145118577,51.18857122081003,382900
