Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-03-13,0.05970700457692146,0.062372944754610776,0.0543763504902403,0.0543763504902403,1031788800
1986-03-14,0.061839304864406586,0.06290604948286295,0.05970704189695781,0.05970704189695781,308160000
1986-03-17,0.06290602684020996,0.06343909239019836,0.061839282605721885,0.061839282605721885,133171200
1986-03-18,0.061306215822696686,0.06343909111426356,0.0607731502834297,0.06290602557499658,67766400
1986-03-19,0.06024006009101868,0.061839256054351345,0.05970699476990778,0.06130619073324045,47894400
1986-03-20,0.058640897274017334,0.06024009414128415,0.05810783165159507,0.06024009414128415,58435200
1986-03-21,0.05704168975353241,0.059707017367861936,0.0559755587078006,0.058640886322130124,59990400
1986-03-24,0.055442504584789276,0.05704170148220713,0.054909438952316654,0.05704170148220713,65289600
1986-03-25,0.05650864541530609,0.056508645415306084,0.05490944824718213,0.05544251396989012,32083200
1986-03-26,0.05810784548521042,0.05864091123453856,0.055975582487897864,0.056508648237226004,22752000
1986-03-27,0.05917396396398544,0.05917396396398544,0.05810783269990703,0.05810783269990703,16848000
1986-03-31,0.058640897274017334,0.05917396289643961,0.057574766029172796,0.05917396289643961,12873600
1986-04-01,0.05810784548521042,0.05864091123453856,0.05810784548521042,0.05864091123453856,11088000
1986-04-02,0.058640897274017334,0.05970702851886188,0.05810783165159507,0.05810783165159507,27014400
1986-04-03,0.05917396396398544,0.06077316086010305,0.05917396396398544,0.05917396396398544,23040000
1986-04-04,0.05917396396398544,0.05970702959602464,0.05917396396398544,0.05917396396398544,26582400
1986-04-07,0.05810784548521042,0.05970704273319483,0.057041713986554145,0.0591739769838667,16560000
1986-04-08,0.058640897274017334,0.05970702851886188,0.05810783165159507,0.05810783165159507,10252800
1986-04-09,0.05970700457692146,0.06024006998558958,0.05864087375958523,0.05864087375958523,12153600
1986-04-10,0.06024006009101868,0.060773125412129564,0.058640864127686,0.05970699476990778,13881600
1986-04-11,0.061306215822696686,0.0623729600357296,0.0607731502834297,0.0607731502834297,17222400
1986-04-14,0.061839304864406586,0.06237298374100076,0.0613062391225444,0.0613062391225444,12153600
1986-04-15,0.061839304864406586,0.06183930486440659,0.05970704189695781,0.06183930486440659,9302400
1986-04-16,0.06397216022014618,0.06450522578913297,0.061306219240679125,0.06183928480966591,31910400
1986-04-17,0.0645052045583725,0.0645052045583725,0.06397213916483487,0.06397213916483487,22003200
1986-04-18,0.06237297132611275,0.06450523386915012,0.06183929255574347,0.06450523386915012,21628800
1986-04-21,0.06237297132611275,0.06290603696187208,0.06077316128422478,0.06237297132611274,22924800
1986-04-22,0.061306215822696686,0.0623729600357296,0.061306215822696686,0.0623729600357296,15552000
1986-04-23,0.061572734266519547,0.06183926927185847,0.06077313840176219,0.06130620383681033,15609600
1986-04-24,0.06770362704992294,0.06876975831146143,0.061306226346087865,0.0615727568736568,62352000
1986-04-25,0.07196871936321259,0.07490058075171036,0.06823664919176556,0.06823664919176556,85795200
1986-04-28,0.07250181585550308,0.07303488137594194,0.07143507168014807,0.07196875033506422,28886400
1986-04-29,0.07036896049976349,0.07250183631796568,0.06983589482887552,0.07250183631796568,30326400
1986-04-30,0.06876975297927856,0.07090201533702685,0.06717055621096736,0.07036894974758977,30902400
1986-05-01,0.06770362704992294,0.06876975831146143,0.06663749578838446,0.06876975831146143,54345600
1986-05-02,0.06770362704992294,0.06876975831146143,0.0671705614191537,0.06770362704992294,20246400
1986-05-05,0.06717053800821304,0.06770360345319304,0.06717053800821304,0.06770360345319304,3254400
1986-05-06,0.06770362704992294,0.06876975831146143,0.06770362704992294,0.06770362704992294,9734400
1986-05-07,0.06770362704992294,0.06823669268069218,0.06663749578838446,0.06770362704992294,5155200
1986-05-08,0.06823668628931046,0.06823668628931046,0.06717055512763104,0.06770362070847075,3542400
1986-05-09,0.06770362704992294,0.06823669268069218,0.06770362704992294,0.06823669268069218,6076800
1986-05-12,0.06823668628931046,0.0698358830318296,0.06770362070847075,0.06770362070847075,10483200
1986-05-13,0.06876975297927856,0.06930281856871563,0.0682366873898415,0.0682366873898415,3830400
1986-05-14,0.06823668628931046,0.06876975187015018,0.06823668628931046,0.06876975187015018,9302400
1986-05-15,0.06823668628931046,0.06930281745098989,0.06823668628931046,0.06823668628931046,3801600
1986-05-16,0.06876975297927856,0.07036894974758977,0.0682366873898415,0.0682366873898415,11952000
1986-05-19,0.06770362704992294,0.06876975831146143,0.0671705614191537,0.06876975831146143,11001600
1986-05-20,0.06717053800821304,0.06770360345319304,0.06663747256323305,0.06770360345319304,61977600
1986-05-21,0.06610444188117981,0.06770363905710375,0.06610444188117981,0.06717057333179577,8092800
1986-05-22,0.06610444188117981,0.06663750760648779,0.06610444188117981,0.06610444188117981,4406400
1986-05-23,0.06610444188117981,0.06717057333179577,0.06610444188117981,0.06610444188117981,4089600
1986-05-27,0.06823668628931046,0.06823668628931046,0.0661044239659516,0.0661044239659516,13881600
1986-05-28,0.07036896049976349,0.07036896049976349,0.06823669781621164,0.06823669781621164,15523200
1986-05-29,0.07196871936321259,0.07303484994527933,0.06983584506486566,0.07036891035589904,45676800
1986-05-30,0.07463408261537552,0.07570021372307909,0.07250182039996839,0.07250182039996839,27072000
1986-06-02,0.07250181585550308,0.07463407793725851,0.07250181585550308,0.07463407793725851,19728000
1986-06-03,0.07250181585550308,0.07250181585550308,0.07143507168014807,0.07250181585550308,5011200
1986-06-04,0.07196871936321259,0.07303484994527933,0.07143504093796578,0.07250178465424595,4723200
1986-06-05,0.0730348750948906,0.0730348750948906,0.07143506553668148,0.0719687441457009,13708800
1986-06-06,0.0730348750948906,0.0730348750948906,0.0719687441457009,0.0730348750948906,3427200
1986-06-09,0.06983586400747299,0.07303486975559996,0.06983586400747299,0.07303486975559996,12672000
1986-06-10,0.06983586400747299,0.06983586400747299,0.0687697331362239,0.06983586400747299,3427200
1986-06-11,0.06983586400747299,0.06983586400747299,0.0687697331362239,0.06983586400747299,2304000
1986-06-12,0.06717053800821304,0.06983586523311303,0.06663747256323305,0.06983586523311303,13708800
1986-06-13,0.06717053800821304,0.06770360345319304,0.06663747256323305,0.06717053800821304,7891200
1986-06-16,0.06663747131824493,0.0677036021882864,0.0661044058832242,0.06717053675326566,9590400
1986-06-17,0.06770362704992294,0.06876975831146143,0.0671705614191537,0.0671705614191537,13075200
1986-06-18,0.06717053800821304,0.06770360345319304,0.06610440711825305,0.06770360345319304,4348800
1986-06-19,0.06663747131824493,0.0677036021882864,0.0661044058832242,0.06717053675326566,8467200
1986-06-20,0.0669039934873581,0.06717052386591706,0.06663745853317032,0.06663745853317032,3801600
1986-06-23,0.06770362704992294,0.06770362704992294,0.06557136452684599,0.06690403089158477,46195200
1986-06-24,0.06717053800821304,0.06823666889817304,0.06663747256323305,0.06770360345319304,14572800
1986-06-25,0.06610444188117981,0.06770363905710375,0.06610444188117981,0.06717057333179577,15235200
1986-06-26,0.06397216022014618,0.06663748806508012,0.06397216022014618,0.06610442249609333,19152000
1986-06-27,0.06343907862901688,0.06450520949772896,0.06290601319466084,0.06397214406337293,10396800
