Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
1973-02-21,1.532884955406189,1.532884955406189,1.532884955406189,1.532884955406189,99200
1973-02-22,1.5380640029907227,1.5380640029907227,1.5380640029907227,1.5380640029907227,47200
1973-02-23,1.532884955406189,1.532884955406189,1.532884955406189,1.532884955406189,133600
1973-02-26,1.532884955406189,1.532884955406189,1.532884955406189,1.532884955406189,24000
1973-02-27,1.532884955406189,1.532884955406189,1.532884955406189,1.532884955406189,41600
1973-02-28,1.532884955406189,1.532884955406189,1.532884955406189,1.532884955406189,66400
1973-03-01,1.5432419776916504,1.5432419776916502,1.5432419776916502,1.5432419776916502,93600
1973-03-02,1.548421025276184,1.5484210252761843,1.5484210252761843,1.5484210252761843,26400
1973-03-05,1.5691359043121338,1.5691359043121338,1.5691359043121338,1.5691359043121338,68000
1973-03-06,1.6157437562942505,1.6157437562942505,1.6157437562942505,1.6157437562942505,76800
1973-03-07,1.6157437562942505,1.6157437562942505,1.6157437562942505,1.6157437562942505,51200
1973-03-08,1.626100778579712,1.6261007785797117,1.6261007785797117,1.6261007785797117,84800
1973-03-09,1.626100778579712,1.6261007785797117,1.6261007785797117,1.6261007785797117,78400
1973-03-12,1.6209222078323364,1.6209222078323364,1.6209222078323364,1.6209222078323364,73600
1973-03-13,1.626100778579712,1.6261007785797117,1.6261007785797117,1.6261007785797117,47200
1973-03-14,1.63127863407135,1.6312786340713503,1.6312786340713503,1.6312786340713503,50400
1973-03-15,1.626100778579712,1.6261007785797117,1.6261007785797117,1.6261007785797117,70400
1973-03-16,1.6209222078323364,1.6209222078323364,1.6209222078323364,1.6209222078323364,44800
1973-03-19,1.60538649559021,1.60538649559021,1.60538649559021,1.60538649559021,28000
1973-03-20,1.5743147134780884,1.5743147134780884,1.5743147134780884,1.5743147134780884,68800
1973-03-21,1.5535998344421387,1.5535998344421387,1.5535998344421387,1.5535998344421387,94400
1973-03-22,1.527705430984497,1.527705430984497,1.527705430984497,1.527705430984497,55200
1973-03-23,1.527705430984497,1.527705430984497,1.527705430984497,1.527705430984497,117600
1973-03-26,1.5225281715393066,1.5225281715393066,1.5225281715393066,1.5225281715393066,9600
1973-03-27,1.5225281715393066,1.5225281715393066,1.5225281715393066,1.5225281715393066,15200
1973-03-28,1.5432419776916504,1.5432419776916502,1.5432419776916502,1.5432419776916502,141600
1973-03-29,1.5639569759368896,1.5639569759368896,1.5639569759368896,1.5639569759368896,120000
1973-03-30,1.5639569759368896,1.5639569759368896,1.5639569759368896,1.5639569759368896,85600
1973-04-02,1.5535998344421387,1.5535998344421387,1.5535998344421387,1.5535998344421387,52800
1973-04-03,1.5432419776916504,1.5432419776916502,1.5432419776916502,1.5432419776916502,23200
1973-04-04,1.532884955406189,1.532884955406189,1.532884955406189,1.532884955406189,78400
1973-04-05,1.527705430984497,1.527705430984497,1.527705430984497,1.527705430984497,78400
1973-04-06,1.527705430984497,1.527705430984497,1.527705430984497,1.527705430984497,36000
1973-04-09,1.527705430984497,1.527705430984497,1.527705430984497,1.527705430984497,28000
1973-04-10,1.5639569759368896,1.5639569759368896,1.5639569759368896,1.5639569759368896,88800
1973-04-11,1.5743147134780884,1.5743147134780884,1.5743147134780884,1.5743147134780884,144000
1973-04-12,1.5950285196304321,1.5950285196304321,1.5950285196304321,1.5950285196304321,140800
